domain,country,language,last_update,website_url,organization,country_code,language_code,last_update_basis,ror_record_last_modified,website_last_modified,last_checked_utc,http_status,reachable,source_category,ror_id,ror_types,source_record,relevance_note
inonu.edu.tr,Türkiye,Turkish,2026-07-20,https://www.inonu.edu.tr,Inonu University,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/04asck240,education; funder,https://ror.org/04asck240,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
itu.edu.tr,Türkiye,Turkish,2026-06-02,https://www.itu.edu.tr,Istanbul Technical University,TR,tr,ror_record_last_modified,2026-06-02,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/059636586,education; funder,https://ror.org/059636586,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ikc.edu.tr,Türkiye,Turkish,2026-07-20,https://ikcu.edu.tr,Izmir Kâtip Çelebi University,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/024nx4843,education; funder,https://ror.org/024nx4843,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
istiklal.edu.tr,Türkiye,Turkish,2026-07-20,https://istiklal.edu.tr,Kahramanmaraş İstiklal Üniversitesi,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/022ge7714,education; funder,https://ror.org/022ge7714,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
kayseri.edu.tr,Türkiye,Turkish,2026-07-20,https://www.kayseri.edu.tr,Kayseri Üniversitesi,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/005zfy155,education; funder,https://ror.org/005zfy155,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
dpu.edu.tr,Türkiye,Turkish,2026-06-23,https://www.dpu.edu.tr,Kütahya Dumlupınar Üniversitesi,TR,tr,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/03jtrja12,education; funder,https://ror.org/03jtrja12,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
mef.edu.tr,Türkiye,Turkish,2026-02-24,https://www.mef.edu.tr,MEF University,TR,tr,ror_record_last_modified,2026-02-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/05jz51y94,education; funder,https://ror.org/05jz51y94,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
metu.edu.tr,Türkiye,Turkish,2026-02-24,https://www.metu.edu.tr,Middle East Technical University,TR,tr,ror_record_last_modified,2026-02-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/014weej12,education; funder,https://ror.org/014weej12,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tarimorman.gov.tr,Türkiye,Turkish,2026-07-20,https://www.tarimorman.gov.tr,Ministry of Agriculture and Forestry,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:03+00:00,URLError,unknown,research_funder,https://ror.org/00tmg5839,funder; government,https://ror.org/00tmg5839,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
saglik.gov.tr,Türkiye,Turkish,2026-07-20,https://www.saglik.gov.tr/,Ministry of Health,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,URLError,unknown,research_funder,https://ror.org/00pkvys92,funder; government,https://ror.org/00pkvys92,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
erbakan.edu.tr,Türkiye,Turkish,2026-02-24,https://www.erbakan.edu.tr,Necmettin Erbakan University,TR,tr,ror_record_last_modified,2026-02-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/013s3zh21,education; funder,https://ror.org/013s3zh21,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
osmaniye.edu.tr,Türkiye,Turkish,2026-07-20,http://www.osmaniye.edu.tr/,Osmaniye Korkut Ata University,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,ConnectionResetError,unknown,research_funder,https://ror.org/03h8sa373,education; funder,https://ror.org/03h8sa373,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
mfa.gov.tr,Türkiye,Turkish,2026-07-20,https://www.mfa.gov.tr,Republic of Türkiye Ministry of Foreign Affairs,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/02jf8ny07,funder; government,https://ror.org/02jf8ny07,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
selcuk.edu.tr,Türkiye,Turkish,2026-06-02,https://selcuk.edu.tr,Selçuk University,TR,tr,ror_record_last_modified,2026-06-02,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/045hgzm75,education; funder,https://ror.org/045hgzm75,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
siirt.edu.tr,Türkiye,Turkish,2026-07-20,https://www.siirt.edu.tr,Siirt Üniversitesi,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:35+00:00,URLError,unknown,research_funder,https://ror.org/05ptwtz25,education; funder,https://ror.org/05ptwtz25,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
sivas.edu.tr,Türkiye,Turkish,2026-07-20,https://www.sivas.edu.tr,Sivas Bilim ve Teknoloji Üniversitesi,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:27+00:00,URLError,unknown,research_funder,https://ror.org/05s32j989,education; funder,https://ror.org/05s32j989,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
kosgeb.gov.tr,Türkiye,Turkish,2026-07-20,http://www.kosgeb.gov.tr/,Small and Medium Enterprises Development Organization,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/025rbqk82,funder; government,https://ror.org/025rbqk82,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
sunaveinankiracvakfi.org.tr,Türkiye,Turkish,2026-07-20,https://www.sunaveinankiracvakfi.org.tr,Suna and İnan Kıraç Foundation,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:19+00:00,URLError,unknown,research_funder,https://ror.org/01m07n183,funder; nonprofit,https://ror.org/01m07n183,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
com.tr,Türkiye,Turkish,2026-07-20,https://www.teknofil.com.tr,Teknofil (Turkey),TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/00p65ef58,company; funder,https://ror.org/00p65ef58,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
turkkanser.org,Türkiye,Turkish,2026-06-23,https://www.turkkanser.org,Turkish Association for Cancer Research and Control,TR,tr,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/00t0xrd58,funder; nonprofit,https://ror.org/00t0xrd58,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tujjb.org.tr,Türkiye,Turkish,2026-07-20,https://www.tujjb.org.tr,Turkish National Union of Geodesy and Geophysics,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:31+00:00,URLError,unknown,research_funder,https://ror.org/04vhpky23,funder; nonprofit,https://ror.org/04vhpky23,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
noroloji.org.tr,Türkiye,Turkish,2026-06-23,https://noroloji.org.tr,Turkish Neurological Society,TR,tr,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/05x8sy092,funder; nonprofit,https://ror.org/05x8sy092,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tpao.gov.tr,Türkiye,Turkish,2026-07-20,https://tpao.gov.tr,Turkish Petroleum Corporation (Turkey),TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:47+00:00,URLError,unknown,research_funder,https://ror.org/05debk536,company; funder,https://ror.org/05debk536,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
cocukendokrindiyabet.org,Türkiye,Turkish,2026-07-20,https://cocukendokrindiyabet.org,Turkish Society for Pediatric Endocrinology and Diabetes,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/0497e6f68,funder; nonprofit,https://ror.org/0497e6f68,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tubitak.gov.tr,Türkiye,Turkish,2026-03-31,https://tubitak.gov.tr,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu,TR,tr,ror_record_last_modified,2026-03-31,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/04w9kkr77,funder; government,https://ror.org/04w9kkr77,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
tuseb.gov.tr,Türkiye,Turkish,2026-01-29,https://tuseb.gov.tr,Türkiye Sağlık Enstitüleri Başkanlığı,TR,tr,ror_record_last_modified,2026-01-29,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/01d6ka036,funder; government,https://ror.org/01d6ka036,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
yyu.edu.tr,Türkiye,Turkish,2026-07-20,http://www.yyu.edu.tr/,Van Yüzüncü Yıl Üniversitesi,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:15+00:00,TimeoutError,unknown,research_funder,https://ror.org/041jyzp61,education; funder,https://ror.org/041jyzp61,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
bozok.edu.tr,Türkiye,Turkish,2026-02-24,https://www.bozok.edu.tr,Yozgat Bozok Üniversitesi,TR,tr,ror_record_last_modified,2026-02-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/04qvdf239,education; funder,https://ror.org/04qvdf239,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
beun.edu.tr,Türkiye,Turkish,2026-04-14,https://www.beun.edu.tr,Zonguldak Bülent Ecevit University,TR,tr,ror_record_last_modified,2026-04-14,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/01dvabv26,education; funder,https://ror.org/01dvabv26,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ozyegin.edu.tr,Türkiye,Turkish,2026-07-20,https://www.ozyegin.edu.tr/,Özyeğin University,TR,tr,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,URLError,unknown,research_funder,https://ror.org/01jjhfr75,education; funder,https://ror.org/01jjhfr75,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
iuf.net,Ukraine,Ukrainian,2024-12-11,http://ibss.iuf.net/?page_id=285&lang=en,A.O. Kovalevsky Institute of Biology of the Southern Seas,UA,uk,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/03qf4s180,facility; funder,https://ror.org/03qf4s180,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
enamine.net,Ukraine,Ukrainian,2024-12-11,http://www.enamine.net/,Enamine (Ukraine),UA,uk,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:44+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/02t6zky14,company; funder,https://ror.org/02t6zky14,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
kmu.gov.ua,Ukraine,Ukrainian,2024-12-11,https://www.kmu.gov.ua/en,Government of Ukraine,UA,uk,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/00epmtw64,government; funder,https://ror.org/00epmtw64,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
org.ua,Ukraine,Ukrainian,2026-03-12,https://agroeco.org.ua,Institute of Agroecology and Environmental Management of the National Academy of Agrarian Sciences of Ukraine (NAAS),UA,uk,ror_record_last_modified,2026-03-12,,2026-07-29T06:55:47+00:00,URLError,unknown,research_funder,https://ror.org/05a81sk89,funder; government,https://ror.org/05a81sk89,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
kspu.edu,Ukraine,Ukrainian,2024-12-11,http://www.kspu.edu/,Kherson State University,UA,uk,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:43+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/04cbe1f31,education; funder,https://ror.org/04cbe1f31,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
lp.edu.ua,Ukraine,Ukrainian,2024-12-11,http://www.lp.edu.ua/en,Lviv Polytechnic National University,UA,uk,ror_record_last_modified,2024-12-11,,2026-07-29T06:56:43+00:00,ConnectionResetError,unknown,research_funder,https://ror.org/0542q3127,education; funder,https://ror.org/0542q3127,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
mon.gov.ua,Ukraine,Ukrainian,2026-03-12,http://mon.gov.ua/,Ministry of Education and Science,UA,uk,ror_record_last_modified,2026-03-12,,2026-07-29T06:56:03+00:00,TimeoutError,unknown,research_funder,https://ror.org/03bra4w96,funder; government,https://ror.org/03bra4w96,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
nas.gov.ua,Ukraine,Ukrainian,2026-07-20,http://www.nas.gov.ua/en/,National Academy of Sciences of Ukraine,UA,uk,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:31+00:00,TimeoutError,unknown,research_funder,https://ror.org/00je4t102,funder; government,https://ror.org/00je4t102,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
